13:56:58.367 | INFO    | prefect - Starting temporary server on http://127.0.0.1:8430
See https://docs.prefect.io/v3/concepts/server#how-to-guides for more information on running a dedicated Prefect server.
13:57:00.677 | INFO    | Flow run 'tan-bulldog' - Beginning flow run 'tan-bulldog' for flow 'process-era5-land-daily'
13:57:00.681 | INFO    | Flow run 'tan-bulldog' - Processing from 2015-01-01 to 2015-12-31
13:57:00.681 | INFO    | Flow run 'tan-bulldog' - 
================================================================================
13:57:00.681 | INFO    | Flow run 'tan-bulldog' - Processing: 10m_u_component_of_wind - daily_maximum
13:57:00.681 | INFO    | Flow run 'tan-bulldog' - ================================================================================
13:57:00.697 | INFO    | Task run 'check_missing_dates-dd0' - Checking for 365 dates: 2015-01-01 to 2015-12-31
13:57:00.891 | INFO    | Task run 'check_missing_dates-dd0' - Found 3839 existing GeoTIFF files
13:57:00.892 | INFO    | Task run 'check_missing_dates-dd0' - Historical NetCDF does not exist yet
13:57:00.892 | INFO    | Task run 'check_missing_dates-dd0' - Missing from GeoTIFF: 0 dates
13:57:00.893 | INFO    | Task run 'check_missing_dates-dd0' - Missing from historical: 365 dates
13:57:00.893 | INFO    | Task run 'check_missing_dates-dd0' - Need to download: 365 dates
13:57:00.894 | INFO    | Task run 'check_missing_dates-dd0' -   Download range: 2015-01-01 to 2015-12-31
13:57:00.895 | INFO    | Task run 'check_missing_dates-dd0' - Finished in state Completed()
13:57:00.895 | INFO    | Flow run 'tan-bulldog' - Organized into 1 download batch(es)
13:57:00.896 | INFO    | Flow run 'tan-bulldog' - 
Downloading batch: 2015-01-01 to 2015-01-31
13:57:00.896 | INFO    | Flow run 'tan-bulldog' -   Will process 0 GeoTIFFs
13:57:00.897 | INFO    | Flow run 'tan-bulldog' -   Will append 31 to historical
13:57:00.907 | INFO    | Task run 'download_era5_land_daily_batch-778' - Using CDS bbox [N, W, S, E]: [6.5, -75.0, -35.0, -33.5]
13:57:00.908 | INFO    | Task run 'download_era5_land_daily_batch-778' -   North: 6.5, South: -35.0 (span: 41.5°)
13:57:00.908 | INFO    | Task run 'download_era5_land_daily_batch-778' -   West: -75.0, East: -33.5 (span: 41.5°)
13:57:00.909 | INFO    | Task run 'download_era5_land_daily_batch-778' - Batch already downloaded: /mnt/workwork/geoserver_data/raw/era5_land_daily/10mucomponentofwind_daily_maximum_20150101_20150131.nc
13:57:00.910 | INFO    | Task run 'download_era5_land_daily_batch-778' - Finished in state Completed()
13:57:00.911 | INFO    | Flow run 'tan-bulldog' -   Skipping GeoTIFF processing (all exist)
13:57:00.911 | INFO    | Flow run 'tan-bulldog' -   Skipping historical merge (will merge later)
13:57:00.912 | INFO    | Flow run 'tan-bulldog' -   Keeping raw file for later merge: 10mucomponentofwind_daily_maximum_20150101_20150131.nc
13:57:00.912 | INFO    | Flow run 'tan-bulldog' - ✓ Completed batch: 2015-01-01 to 2015-01-31
13:57:00.912 | INFO    | Flow run 'tan-bulldog' - 
Downloading batch: 2015-02-01 to 2015-03-03
13:57:00.912 | INFO    | Flow run 'tan-bulldog' -   Will process 0 GeoTIFFs
13:57:00.913 | INFO    | Flow run 'tan-bulldog' -   Will append 31 to historical
13:57:00.922 | INFO    | Task run 'download_era5_land_daily_batch-951' - Using CDS bbox [N, W, S, E]: [6.5, -75.0, -35.0, -33.5]
13:57:00.923 | INFO    | Task run 'download_era5_land_daily_batch-951' -   North: 6.5, South: -35.0 (span: 41.5°)
13:57:00.923 | INFO    | Task run 'download_era5_land_daily_batch-951' -   West: -75.0, East: -33.5 (span: 41.5°)
13:57:00.924 | INFO    | Task run 'download_era5_land_daily_batch-951' - Batch already downloaded: /mnt/workwork/geoserver_data/raw/era5_land_daily/10mucomponentofwind_daily_maximum_20150201_20150303.nc
13:57:00.925 | INFO    | Task run 'download_era5_land_daily_batch-951' - Finished in state Completed()
